hour_bucket,temperatureC,precipitationMm,cloudCover,shortwaveRadiation,directNormalIrradiance,weatherIsDay
2025-01-17T13:00:00Z,17.4,0.0,0,0.0,0.0,0
2025-01-17T14:00:00Z,16.9,0.0,1,0.0,0.0,0
2025-01-17T15:00:00Z,16.3,0.0,3,0.0,0.0,0
2025-01-17T16:00:00Z,15.9,0.0,1,0.0,0.0,0
2025-01-17T17:00:00Z,15.4,0.0,0,0.0,0.0,0
2025-01-17T18:00:00Z,15.1,0.0,0,0.0,0.0,0
2025-01-17T19:00:00Z,14.7,0.0,1,0.0,0.0,0
2025-01-17T20:00:00Z,14.8,0.0,1,20.0,103.8,1
2025-01-17T21:00:00Z,16.1,0.0,0,167.0,510.3,1
2025-01-17T22:00:00Z,17.7,0.0,0,376.0,716.9,1
2025-01-17T23:00:00Z,19.3,0.0,0,588.0,830.9,1
2025-01-18T00:00:00Z,21.0,0.0,0,773.0,894.6,1
2025-01-18T01:00:00Z,24.2,0.0,0,918.0,934.3,1
2025-01-18T02:00:00Z,26.0,0.0,0,1012.0,956.7,1
2025-01-18T03:00:00Z,27.4,0.0,0,1043.0,962.5,1
2025-01-18T04:00:00Z,28.2,0.0,0,1012.0,956.9,1
2025-01-18T05:00:00Z,28.6,0.0,0,917.0,933.7,1
2025-01-18T06:00:00Z,28.5,0.0,0,769.0,889.3,1
2025-01-18T07:00:00Z,27.9,0.0,0,582.0,820.5,1
2025-01-18T08:00:00Z,26.6,0.0,0,371.0,702.5,1
2025-01-18T09:00:00Z,25.2,0.0,0,164.0,495.3,1
2025-01-18T10:00:00Z,23.4,0.0,0,20.0,102.3,0
2025-01-18T11:00:00Z,22.0,0.0,0,0.0,0.0,0
2025-01-18T12:00:00Z,20.8,0.0,0,0.0,0.0,0
2025-01-18T13:00:00Z,19.8,0.0,0,0.0,0.0,0
2025-01-18T14:00:00Z,19.0,0.0,0,0.0,0.0,0
2025-01-18T15:00:00Z,18.5,0.0,0,0.0,0.0,0
2025-01-18T16:00:00Z,18.0,0.0,0,0.0,0.0,0
2025-01-18T17:00:00Z,17.2,0.0,0,0.0,0.0,0
2025-01-18T18:00:00Z,16.4,0.0,0,0.0,0.0,0
2025-01-18T19:00:00Z,15.9,0.0,0,0.0,0.0,0
2025-01-18T20:00:00Z,16.5,0.0,0,18.0,92.7,1
2025-01-18T21:00:00Z,19.0,0.0,0,159.0,489.4,1
2025-01-18T22:00:00Z,23.1,0.0,0,366.0,699.6,1
2025-01-18T23:00:00Z,26.6,0.0,2,576.0,820.6,1
2025-01-19T00:00:00Z,29.3,0.0,23,763.0,889.0,1
2025-01-19T01:00:00Z,32.0,0.0,99,896.0,890.4,1
2025-01-19T02:00:00Z,33.5,0.0,100,980.0,876.0,1
2025-01-19T03:00:00Z,33.9,0.0,100,1011.0,871.2,1
2025-01-19T04:00:00Z,33.7,0.0,100,993.0,908.2,1
2025-01-19T05:00:00Z,33.1,0.0,100,860.0,721.4,1
2025-01-19T06:00:00Z,32.8,0.0,100,667.0,523.8,1
2025-01-19T07:00:00Z,32.2,0.0,100,454.0,326.9,1
2025-01-19T08:00:00Z,31.1,0.0,99,281.0,228.9,1
2025-01-19T09:00:00Z,30.5,0.0,100,133.0,172.1,1
2025-01-19T10:00:00Z,29.2,0.0,100,17.0,25.8,0
2025-01-19T11:00:00Z,28.2,0.0,100,0.0,0.0,0
2025-01-19T12:00:00Z,26.8,0.0,63,0.0,0.0,0
2025-01-19T13:00:00Z,25.2,0.0,11,0.0,0.0,0
2025-01-19T14:00:00Z,23.6,0.0,0,0.0,0.0,0
2025-01-19T15:00:00Z,22.8,0.0,2,0.0,0.0,0
2025-01-19T16:00:00Z,21.5,0.0,74,0.0,0.0,0
2025-01-19T17:00:00Z,20.2,0.0,98,0.0,0.0,0
2025-01-19T18:00:00Z,19.2,0.0,100,0.0,0.0,0
2025-01-19T19:00:00Z,18.8,0.0,100,0.0,0.0,0
2025-01-19T20:00:00Z,19.2,0.0,100,14.0,13.5,1
2025-01-19T21:00:00Z,20.5,0.0,100,129.0,207.4,1
2025-01-19T22:00:00Z,22.5,0.0,100,314.0,441.3,1
2025-01-19T23:00:00Z,24.0,0.0,99,460.0,386.1,1
2025-01-20T00:00:00Z,25.8,0.0,61,530.0,288.5,1
2025-01-20T01:00:00Z,31.8,0.0,97,901.0,927.5,1
2025-01-20T02:00:00Z,30.7,0.0,99,641.0,317.0,1
2025-01-20T03:00:00Z,30.7,0.0,100,635.0,247.2,1
2025-01-20T04:00:00Z,32.7,0.0,100,782.0,403.8,1
2025-01-20T05:00:00Z,32.7,0.0,99,663.0,321.2,1
2025-01-20T06:00:00Z,32.6,0.0,81,486.0,201.0,1
2025-01-20T07:00:00Z,32.3,0.0,31,438.0,399.3,1
2025-01-20T08:00:00Z,31.8,0.0,4,327.0,540.4,1
2025-01-20T09:00:00Z,30.7,0.0,2,141.0,374.3,1
2025-01-20T10:00:00Z,29.2,0.0,12,18.0,90.9,0
2025-01-20T11:00:00Z,28.0,0.0,25,0.0,0.0,0
2025-01-20T12:00:00Z,26.6,0.0,15,0.0,0.0,0
2025-01-20T13:00:00Z,25.9,0.0,57,0.0,0.0,0
2025-01-20T14:00:00Z,24.6,0.0,0,0.0,0.0,0
2025-01-20T15:00:00Z,23.6,0.0,3,0.0,0.0,0
2025-01-20T16:00:00Z,22.0,0.0,0,0.0,0.0,0
2025-01-20T17:00:00Z,20.8,0.0,0,0.0,0.0,0
2025-01-20T18:00:00Z,20.2,0.0,0,0.0,0.0,0
2025-01-20T19:00:00Z,19.9,0.0,0,0.0,0.0,0
2025-01-20T20:00:00Z,19.9,0.0,3,15.0,82.9,1
2025-01-20T21:00:00Z,20.8,0.0,6,147.0,450.7,1
2025-01-20T22:00:00Z,22.4,0.0,7,346.0,659.2,1
2025-01-20T23:00:00Z,24.5,0.0,0,551.0,780.9,1
2025-01-21T00:00:00Z,27.0,0.0,0,738.0,862.7,1
2025-01-21T01:00:00Z,29.2,0.0,0,883.0,904.8,1
2025-01-21T02:00:00Z,30.2,0.0,2,975.0,927.6,1
2025-01-21T03:00:00Z,29.4,0.0,13,963.0,873.3,1
2025-01-21T04:00:00Z,28.9,0.0,5,903.0,773.9,1
2025-01-21T05:00:00Z,29.6,0.0,16,889.0,912.9,1
2025-01-21T06:00:00Z,27.8,0.0,24,758.0,893.4,1
2025-01-21T07:00:00Z,26.4,0.0,37,551.0,770.7,1
2025-01-21T08:00:00Z,23.3,0.0,100,348.0,645.7,1
2025-01-21T09:00:00Z,22.0,0.0,99,138.0,282.4,1
2025-01-21T10:00:00Z,20.9,0.0,18,15.0,26.2,0
2025-01-21T11:00:00Z,20.2,0.0,20,0.0,0.0,0
2025-01-21T12:00:00Z,20.0,0.0,100,0.0,0.0,0
2025-01-21T13:00:00Z,19.4,0.0,35,0.0,0.0,0
2025-01-21T14:00:00Z,19.3,0.0,100,0.0,0.0,0
2025-01-21T15:00:00Z,19.0,0.0,100,0.0,0.0,0
2025-01-21T16:00:00Z,18.8,0.2,100,0.0,0.0,0
2025-01-21T17:00:00Z,18.5,0.2,100,0.0,0.0,0
2025-01-21T18:00:00Z,18.0,0.3,100,0.0,0.0,0
2025-01-21T19:00:00Z,17.7,0.1,100,0.0,0.0,0
2025-01-21T20:00:00Z,17.4,0.0,99,8.0,0.0,1
2025-01-21T21:00:00Z,17.6,0.0,100,90.0,59.7,1
2025-01-21T22:00:00Z,18.2,0.0,100,178.0,61.1,1
2025-01-21T23:00:00Z,18.4,0.0,100,156.0,0.0,1
2025-01-22T00:00:00Z,18.9,0.2,100,358.0,85.3,1
2025-01-22T01:00:00Z,19.2,0.3,85,391.0,60.3,1
2025-01-22T02:00:00Z,21.1,0.1,100,775.0,517.7,1
2025-01-22T03:00:00Z,20.8,0.1,16,660.0,293.2,1
2025-01-22T04:00:00Z,21.1,0.0,29,834.0,598.4,1
2025-01-22T05:00:00Z,20.9,0.0,7,874.0,836.3,1
2025-01-22T06:00:00Z,20.1,0.0,2,745.0,804.6,1
2025-01-22T07:00:00Z,19.2,0.0,0,565.0,753.1,1
2025-01-22T08:00:00Z,18.4,0.0,0,379.0,729.4,1
2025-01-22T09:00:00Z,17.6,0.0,7,164.0,502.2,1
2025-01-22T10:00:00Z,17.1,0.0,17,18.0,92.5,0
2025-01-22T11:00:00Z,16.8,0.0,17,0.0,0.0,0
2025-01-22T12:00:00Z,16.4,0.0,37,0.0,0.0,0
2025-01-22T13:00:00Z,16.1,0.0,91,0.0,0.0,0
2025-01-22T14:00:00Z,15.9,0.0,91,0.0,0.0,0
2025-01-22T15:00:00Z,15.6,0.0,100,0.0,0.0,0
2025-01-22T16:00:00Z,15.4,0.0,77,0.0,0.0,0
2025-01-22T17:00:00Z,15.1,0.0,89,0.0,0.0,0
2025-01-22T18:00:00Z,14.6,0.0,100,0.0,0.0,0
2025-01-22T19:00:00Z,14.4,0.0,100,0.0,0.0,0
2025-01-22T20:00:00Z,14.8,0.0,100,12.0,14.5,1
2025-01-22T21:00:00Z,15.4,0.0,100,83.0,10.1,1
2025-01-22T22:00:00Z,15.9,0.0,100,166.0,25.6,1
2025-01-22T23:00:00Z,17.0,0.0,100,278.0,52.6,1
2025-01-23T00:00:00Z,18.4,0.0,100,406.0,75.9,1
2025-01-23T01:00:00Z,20.0,0.0,100,645.0,264.2,1
2025-01-23T02:00:00Z,20.4,0.0,100,568.0,144.6,1
2025-01-23T03:00:00Z,20.0,0.0,100,382.0,23.2,1
2025-01-23T04:00:00Z,20.5,0.0,100,246.0,7.6,1
2025-01-23T05:00:00Z,17.8,0.1,100,159.0,2.4,1
2025-01-23T06:00:00Z,17.8,0.2,100,140.0,2.7,1
2025-01-23T07:00:00Z,17.0,0.2,100,70.0,0.0,1
2025-01-23T08:00:00Z,16.9,0.3,100,81.0,2.5,1
2025-01-23T09:00:00Z,16.5,0.1,100,33.0,0.0,1
2025-01-23T10:00:00Z,16.8,0.0,99,7.0,0.0,0
2025-01-23T11:00:00Z,16.9,0.4,100,0.0,0.0,0
2025-01-23T12:00:00Z,15.5,1.8,94,0.0,0.0,0
2025-01-23T13:00:00Z,15.6,0.2,100,0.0,0.0,0
2025-01-23T14:00:00Z,15.8,0.7,100,0.0,0.0,0
2025-01-23T15:00:00Z,15.0,1.2,99,0.0,0.0,0
2025-01-23T16:00:00Z,15.3,1.0,86,0.0,0.0,0
2025-01-23T17:00:00Z,15.1,0.2,100,0.0,0.0,0
2025-01-23T18:00:00Z,15.1,0.1,100,0.0,0.0,0
2025-01-23T19:00:00Z,14.6,0.0,100,0.0,0.0,0
2025-01-23T20:00:00Z,13.6,0.0,99,9.0,14.8,1
2025-01-23T21:00:00Z,14.1,0.0,95,94.0,133.7,1
2025-01-23T22:00:00Z,15.5,0.0,98,208.0,160.1,1
2025-01-23T23:00:00Z,16.7,0.0,100,324.0,141.0,1
2025-01-24T00:00:00Z,17.3,0.2,93,421.0,142.6,1
2025-01-24T01:00:00Z,18.8,0.1,63,538.0,281.4,1
2025-01-24T02:00:00Z,20.0,0.0,68,840.0,631.7,1
2025-01-24T03:00:00Z,20.7,0.0,93,836.0,570.1,1
2025-01-24T04:00:00Z,21.2,0.0,27,891.0,701.8,1
2025-01-24T05:00:00Z,20.8,0.0,5,823.0,726.5,1
2025-01-24T06:00:00Z,21.4,0.0,1,748.0,847.8,1
2025-01-24T07:00:00Z,21.1,0.0,1,570.0,807.7,1
2025-01-24T08:00:00Z,19.9,0.0,1,360.0,684.1,1
2025-01-24T09:00:00Z,19.1,0.0,5,154.0,466.4,1
2025-01-24T10:00:00Z,18.5,0.0,9,16.0,81.0,0
2025-01-24T11:00:00Z,18.5,0.0,81,0.0,0.0,0
2025-01-24T12:00:00Z,18.6,0.0,58,0.0,0.0,0
2025-01-24T13:00:00Z,17.9,0.0,96,0.0,0.0,0
2025-01-24T14:00:00Z,17.6,0.0,61,0.0,0.0,0
2025-01-24T15:00:00Z,17.2,0.0,50,0.0,0.0,0
2025-01-24T16:00:00Z,16.6,0.0,42,0.0,0.0,0
2025-01-24T17:00:00Z,16.2,0.0,38,0.0,0.0,0
2025-01-24T18:00:00Z,15.3,0.0,99,0.0,0.0,0
2025-01-24T19:00:00Z,14.6,0.0,99,0.0,0.0,0
2025-01-24T20:00:00Z,14.6,0.0,100,10.0,15.2,1
2025-01-24T21:00:00Z,15.5,0.0,100,109.0,135.9,1
2025-01-24T22:00:00Z,16.8,0.0,100,236.0,148.3,1
2025-01-24T23:00:00Z,18.2,0.0,100,364.0,230.2,1
2025-01-25T00:00:00Z,19.5,0.0,100,506.0,224.9,1
2025-01-25T01:00:00Z,21.6,0.0,99,728.0,432.0,1
2025-01-25T02:00:00Z,22.3,0.0,41,934.0,775.7,1
2025-01-25T03:00:00Z,23.1,0.0,5,1011.0,924.7,1
2025-01-25T04:00:00Z,23.3,0.0,6,986.0,939.5,1
2025-01-25T05:00:00Z,23.6,0.0,27,882.0,876.0,1
2025-01-25T06:00:00Z,22.4,0.0,17,714.0,771.2,1
2025-01-25T07:00:00Z,20.9,0.0,49,542.0,733.3,1
2025-01-25T08:00:00Z,20.0,0.0,81,317.0,506.1,1
2025-01-25T09:00:00Z,19.0,0.0,94,128.0,286.0,1
2025-01-25T10:00:00Z,18.8,0.0,100,13.0,27.3,0
2025-01-25T11:00:00Z,18.8,0.0,100,0.0,0.0,0
2025-01-25T12:00:00Z,18.6,0.0,100,0.0,0.0,0
2025-01-25T13:00:00Z,18.2,0.1,100,0.0,0.0,0
2025-01-25T14:00:00Z,18.4,0.0,100,0.0,0.0,0
2025-01-25T15:00:00Z,18.0,0.0,100,0.0,0.0,0
2025-01-25T16:00:00Z,17.8,0.1,99,0.0,0.0,0
2025-01-25T17:00:00Z,17.5,0.1,84,0.0,0.0,0
2025-01-25T18:00:00Z,17.4,0.1,66,0.0,0.0,0
2025-01-25T19:00:00Z,17.1,0.0,66,0.0,0.0,0
2025-01-25T20:00:00Z,16.9,0.0,74,8.0,15.6,1
2025-01-25T21:00:00Z,17.5,0.0,83,111.0,281.9,1
2025-01-25T22:00:00Z,18.3,0.1,100,236.0,272.7,1
2025-01-25T23:00:00Z,19.0,0.0,100,285.0,121.0,1
2025-01-26T00:00:00Z,20.6,0.0,100,481.0,224.2,1
2025-01-26T01:00:00Z,21.4,0.0,99,551.0,180.1,1
2025-01-26T02:00:00Z,22.4,0.0,8,762.0,427.3,1
2025-01-26T03:00:00Z,23.0,0.0,9,1001.0,916.6,1
2025-01-26T04:00:00Z,22.6,0.0,0,969.0,907.1,1
2025-01-26T05:00:00Z,22.9,0.0,7,885.0,902.0,1
2025-01-26T06:00:00Z,22.8,0.0,0,741.0,860.1,1
2025-01-26T07:00:00Z,22.4,0.0,1,558.0,797.4,1
2025-01-26T08:00:00Z,22.0,0.0,0,351.0,679.1,1
2025-01-26T09:00:00Z,21.1,0.0,0,149.0,464.5,1
2025-01-26T10:00:00Z,20.1,0.0,0,15.0,69.2,0
2025-01-26T11:00:00Z,19.6,0.0,1,0.0,0.0,0
2025-01-26T12:00:00Z,19.2,0.0,0,0.0,0.0,0
2025-01-26T13:00:00Z,18.2,0.0,100,0.0,0.0,0
2025-01-26T14:00:00Z,17.9,0.0,85,0.0,0.0,0
2025-01-26T15:00:00Z,17.8,0.0,99,0.0,0.0,0
2025-01-26T16:00:00Z,17.8,0.0,7,0.0,0.0,0
2025-01-26T17:00:00Z,17.5,0.0,18,0.0,0.0,0
2025-01-26T18:00:00Z,17.7,0.0,35,0.0,0.0,0
2025-01-26T19:00:00Z,19.1,0.0,35,0.0,0.0,0
2025-01-26T20:00:00Z,21.0,0.0,2,9.0,31.9,1
2025-01-26T21:00:00Z,24.3,0.0,1,132.0,454.5,1
2025-01-26T22:00:00Z,26.9,0.0,99,334.0,684.4,1
2025-01-26T23:00:00Z,27.4,0.0,47,333.0,194.8,1
2025-01-27T00:00:00Z,31.3,0.0,17,676.0,739.1,1
2025-01-27T01:00:00Z,31.5,0.0,36,620.0,472.2,1
2025-01-27T02:00:00Z,34.2,0.0,51,782.0,616.4,1
2025-01-27T03:00:00Z,36.8,0.0,0,900.0,731.0,1
2025-01-27T04:00:00Z,39.0,0.0,3,972.0,937.8,1
2025-01-27T05:00:00Z,39.8,0.0,71,785.0,707.1,1
2025-01-27T06:00:00Z,40.7,0.0,99,650.0,622.9,1
2025-01-27T07:00:00Z,34.2,0.2,52,191.0,48.7,1
2025-01-27T08:00:00Z,34.5,0.0,62,308.0,517.7,1
2025-01-27T09:00:00Z,27.0,0.0,53,101.0,222.1,1
2025-01-27T10:00:00Z,22.2,0.0,16,12.0,56.1,0
2025-01-27T11:00:00Z,21.3,0.0,25,0.0,0.0,0
2025-01-27T12:00:00Z,20.6,0.0,40,0.0,0.0,0
2025-01-27T13:00:00Z,19.4,0.1,100,0.0,0.0,0
2025-01-27T14:00:00Z,19.4,0.6,100,0.0,0.0,0
2025-01-27T15:00:00Z,19.1,0.4,100,0.0,0.0,0
2025-01-27T16:00:00Z,18.9,0.0,100,0.0,0.0,0
2025-01-27T17:00:00Z,18.6,0.0,100,0.0,0.0,0
2025-01-27T18:00:00Z,18.0,0.0,87,0.0,0.0,0
2025-01-27T19:00:00Z,17.4,0.0,100,0.0,0.0,0
2025-01-27T20:00:00Z,17.2,0.0,100,4.0,0.0,1
2025-01-27T21:00:00Z,17.5,0.0,95,69.0,60.6,1
2025-01-27T22:00:00Z,18.2,0.0,92,253.0,284.9,1
2025-01-27T23:00:00Z,19.2,0.0,97,421.0,364.5,1
2025-01-28T00:00:00Z,19.6,0.1,91,456.0,194.8,1
2025-01-28T01:00:00Z,20.4,0.0,98,642.0,378.7,1
2025-01-28T02:00:00Z,20.4,0.0,100,599.0,212.8,1
2025-01-28T03:00:00Z,21.1,0.0,51,836.0,515.1,1
2025-01-28T04:00:00Z,21.4,0.0,31,940.0,801.7,1
2025-01-28T05:00:00Z,21.0,0.0,1,844.0,778.1,1
2025-01-28T06:00:00Z,21.0,0.0,4,759.0,885.3,1
2025-01-28T07:00:00Z,20.6,0.0,9,573.0,825.9,1
2025-01-28T08:00:00Z,19.6,0.0,10,344.0,641.8,1
2025-01-28T09:00:00Z,18.8,0.0,16,142.0,423.6,1
2025-01-28T10:00:00Z,18.1,0.0,26,14.0,71.1,0
2025-01-28T11:00:00Z,17.6,0.0,17,0.0,0.0,0
2025-01-28T12:00:00Z,17.1,0.0,58,0.0,0.0,0
2025-01-28T13:00:00Z,16.5,0.0,74,0.0,0.0,0
2025-01-28T14:00:00Z,16.1,0.0,83,0.0,0.0,0
2025-01-28T15:00:00Z,15.8,0.0,52,0.0,0.0,0
2025-01-28T16:00:00Z,15.4,0.0,100,0.0,0.0,0
2025-01-28T17:00:00Z,15.1,0.0,78,0.0,0.0,0
2025-01-28T18:00:00Z,14.9,0.0,74,0.0,0.0,0
2025-01-28T19:00:00Z,14.8,0.0,33,0.0,0.0,0
2025-01-28T20:00:00Z,14.4,0.0,32,7.0,33.7,1
2025-01-28T21:00:00Z,15.1,0.0,4,121.0,370.1,1
2025-01-28T22:00:00Z,16.3,0.0,55,323.0,598.5,1
2025-01-28T23:00:00Z,17.3,0.0,100,494.0,559.2,1
2025-01-29T00:00:00Z,18.0,0.0,100,610.0,457.0,1
2025-01-29T01:00:00Z,19.1,0.0,45,776.0,579.0,1
2025-01-29T02:00:00Z,20.0,0.0,82,889.0,689.1,1
2025-01-29T03:00:00Z,20.0,0.0,45,986.0,835.7,1
2025-01-29T04:00:00Z,19.8,0.0,45,950.0,775.7,1
2025-01-29T05:00:00Z,19.6,0.0,41,893.0,896.9,1
2025-01-29T06:00:00Z,19.2,0.0,2,757.0,877.5,1
2025-01-29T07:00:00Z,18.8,0.0,0,578.0,842.3,1
2025-01-29T08:00:00Z,18.2,0.0,2,366.0,728.9,1
2025-01-29T09:00:00Z,17.4,0.0,1,152.0,493.6,1
2025-01-29T10:00:00Z,16.9,0.0,8,14.0,72.2,0
2025-01-29T11:00:00Z,16.8,0.0,74,0.0,0.0,0
2025-01-29T12:00:00Z,16.6,0.0,100,0.0,0.0,0
2025-01-29T13:00:00Z,15.8,0.0,100,0.0,0.0,0
2025-01-29T14:00:00Z,15.9,0.0,100,0.0,0.0,0
2025-01-29T15:00:00Z,15.8,0.0,100,0.0,0.0,0
2025-01-29T16:00:00Z,15.9,0.0,100,0.0,0.0,0
2025-01-29T17:00:00Z,15.9,0.0,100,0.0,0.0,0
2025-01-29T18:00:00Z,15.8,0.0,100,0.0,0.0,0
2025-01-29T19:00:00Z,15.7,0.0,100,0.0,0.0,0
2025-01-29T20:00:00Z,15.7,0.0,100,4.0,0.0,1
2025-01-29T21:00:00Z,16.3,0.0,100,80.0,102.8,1
2025-01-29T22:00:00Z,17.0,0.0,100,175.0,78.5,1
2025-01-29T23:00:00Z,17.6,0.0,100,296.0,103.3,1
2025-01-30T00:00:00Z,18.5,0.0,100,495.0,259.6,1
2025-01-30T01:00:00Z,19.5,0.0,90,684.0,428.7,1
2025-01-30T02:00:00Z,20.3,0.0,90,955.0,838.0,1
2025-01-30T03:00:00Z,20.9,0.0,67,931.0,720.8,1
2025-01-30T04:00:00Z,21.0,0.0,26,912.0,743.1,1
2025-01-30T05:00:00Z,20.6,0.0,71,881.0,858.1,1
2025-01-30T06:00:00Z,20.2,0.0,94,618.0,528.7,1
2025-01-30T07:00:00Z,19.9,0.0,38,528.0,709.9,1
2025-01-30T08:00:00Z,19.3,0.0,8,346.0,663.4,1
2025-01-30T09:00:00Z,18.8,0.0,1,140.0,438.1,1
2025-01-30T10:00:00Z,18.3,0.0,5,12.0,58.8,0
2025-01-30T11:00:00Z,18.1,0.0,12,0.0,0.0,0
2025-01-30T12:00:00Z,17.9,0.0,78,0.0,0.0,0
2025-01-30T13:00:00Z,17.1,0.0,43,0.0,0.0,0
2025-01-30T14:00:00Z,16.8,0.0,24,0.0,0.0,0
2025-01-30T15:00:00Z,16.4,0.0,19,0.0,0.0,0
2025-01-30T16:00:00Z,16.1,0.0,53,0.0,0.0,0
2025-01-30T17:00:00Z,15.6,0.0,9,0.0,0.0,0
2025-01-30T18:00:00Z,15.0,0.0,40,0.0,0.0,0
2025-01-30T19:00:00Z,14.6,0.0,23,0.0,0.0,0
2025-01-30T20:00:00Z,14.4,0.0,22,6.0,17.9,1
2025-01-30T21:00:00Z,15.8,0.0,58,113.0,349.3,1
2025-01-30T22:00:00Z,17.9,0.0,12,319.0,616.5,1
2025-01-30T23:00:00Z,19.4,0.0,0,549.0,821.5,1
2025-01-31T00:00:00Z,20.4,0.0,9,736.0,886.1,1
2025-01-31T01:00:00Z,21.5,0.0,13,892.0,948.9,1
2025-01-31T02:00:00Z,22.1,0.0,0,988.0,968.9,1
2025-01-31T03:00:00Z,22.5,0.0,1,1016.0,960.6,1
2025-01-31T04:00:00Z,22.4,0.0,0,986.0,949.4,1
2025-01-31T05:00:00Z,21.8,0.0,0,896.0,930.0,1
2025-01-31T06:00:00Z,21.5,0.0,0,751.0,891.1,1
2025-01-31T07:00:00Z,21.3,0.0,0,566.0,826.5,1
2025-01-31T08:00:00Z,20.9,0.0,0,355.0,708.1,1
2025-01-31T09:00:00Z,20.1,0.0,0,146.0,489.9,1
2025-01-31T10:00:00Z,19.5,0.0,0,12.0,59.8,0
2025-01-31T11:00:00Z,18.8,0.0,2,0.0,0.0,0
2025-01-31T12:00:00Z,18.1,0.0,6,0.0,0.0,0
2025-01-31T13:00:00Z,17.3,0.0,5,0.0,0.0,0
2025-01-31T14:00:00Z,16.9,0.0,0,0.0,0.0,0
2025-01-31T15:00:00Z,16.5,0.0,0,0.0,0.0,0
2025-01-31T16:00:00Z,16.1,0.0,0,0.0,0.0,0
2025-01-31T17:00:00Z,15.7,0.0,0,0.0,0.0,0
2025-01-31T18:00:00Z,15.2,0.0,0,0.0,0.0,0
2025-01-31T19:00:00Z,14.6,0.0,0,0.0,0.0,0
2025-01-31T20:00:00Z,14.1,0.0,0,6.0,36.8,1
2025-01-31T21:00:00Z,14.8,0.0,1,119.0,427.5,1
2025-01-31T22:00:00Z,16.8,0.0,0,320.0,662.9,1
2025-01-31T23:00:00Z,19.2,0.0,0,531.0,798.1,1
2025-02-01T00:00:00Z,22.0,0.0,0,719.0,870.6,1
2025-02-01T01:00:00Z,24.5,0.0,0,869.0,916.2,1
2025-02-01T02:00:00Z,26.8,0.0,0,964.0,937.7,1
2025-02-01T03:00:00Z,28.5,0.0,0,998.0,945.3,1
2025-02-01T04:00:00Z,30.1,0.0,2,970.0,941.2,1
2025-02-01T05:00:00Z,31.4,0.0,1,873.0,908.0,1
2025-02-01T06:00:00Z,32.2,0.0,5,718.0,843.4,1
2025-02-01T07:00:00Z,31.6,0.0,3,523.0,737.6,1
2025-02-01T08:00:00Z,32.0,0.0,6,331.0,644.8,1
2025-02-01T09:00:00Z,31.8,0.0,4,134.0,438.7,1
2025-02-01T10:00:00Z,30.5,0.0,13,11.0,61.0,0
2025-02-01T11:00:00Z,28.6,0.0,6,0.0,0.0,0
2025-02-01T12:00:00Z,27.5,0.0,89,0.0,0.0,0
2025-02-01T13:00:00Z,25.0,0.0,100,0.0,0.0,0
2025-02-01T14:00:00Z,23.6,0.0,99,0.0,0.0,0
2025-02-01T15:00:00Z,23.1,0.0,100,0.0,0.0,0
2025-02-01T16:00:00Z,23.0,0.0,99,0.0,0.0,0
2025-02-01T17:00:00Z,22.6,0.0,100,0.0,0.0,0
2025-02-01T18:00:00Z,23.8,0.0,87,0.0,0.0,0
2025-02-01T19:00:00Z,25.7,0.0,52,0.0,0.0,0
2025-02-01T20:00:00Z,26.0,0.0,22,5.0,19.0,1
2025-02-01T21:00:00Z,26.8,0.0,3,114.0,424.2,1
2025-02-01T22:00:00Z,28.4,0.0,12,310.0,651.8,1
2025-02-01T23:00:00Z,30.5,0.0,86,513.0,763.5,1
2025-02-02T00:00:00Z,32.5,0.0,93,671.0,735.4,1
2025-02-02T01:00:00Z,33.7,0.0,100,634.0,406.5,1
2025-02-02T02:00:00Z,35.6,0.0,97,796.0,618.4,1
2025-02-02T03:00:00Z,36.7,0.0,34,857.0,596.0,1
2025-02-02T04:00:00Z,38.0,0.0,16,861.0,723.0,1
2025-02-02T05:00:00Z,39.5,0.1,100,862.0,902.7,1
2025-02-02T06:00:00Z,26.0,6.1,100,168.0,0.0,1
2025-02-02T07:00:00Z,25.8,0.6,39,43.0,0.0,1
2025-02-02T08:00:00Z,27.5,0.2,95,317.0,583.5,1
2025-02-02T09:00:00Z,26.4,0.0,70,72.0,58.2,1
2025-02-02T10:00:00Z,25.8,0.0,27,9.0,31.1,0
2025-02-02T11:00:00Z,25.7,0.0,94,0.0,0.0,0
2025-02-02T12:00:00Z,25.1,0.0,96,0.0,0.0,0
2025-02-02T13:00:00Z,22.5,0.8,100,0.0,0.0,0
2025-02-02T14:00:00Z,21.8,2.0,100,0.0,0.0,0
2025-02-02T15:00:00Z,21.2,1.5,100,0.0,0.0,0
2025-02-02T16:00:00Z,20.8,3.6,100,0.0,0.0,0
2025-02-02T17:00:00Z,20.5,3.7,100,0.0,0.0,0
2025-02-02T18:00:00Z,20.5,0.2,100,0.0,0.0,0
2025-02-02T19:00:00Z,20.2,0.0,100,0.0,0.0,0
2025-02-02T20:00:00Z,20.3,0.0,100,2.0,0.0,1
2025-02-02T21:00:00Z,21.1,0.0,100,39.0,0.0,1
2025-02-02T22:00:00Z,23.6,0.0,100,180.0,75.5,1
2025-02-02T23:00:00Z,25.5,0.0,100,271.0,120.2,1
2025-02-03T00:00:00Z,27.0,0.0,100,381.0,137.3,1
2025-02-03T01:00:00Z,33.8,0.0,91,648.0,469.7,1
2025-02-03T02:00:00Z,34.9,0.0,68,724.0,515.3,1
